source,target,distance,duration,pm
154,183,526.0,451.0,63.9798558446
154,79,512.0,389.0,74.1478617835
154,279,686.0,544.0,77.58341363310001
154,329,844.0,669.0,54.7699059658
154,181,743.0,619.0,54.627103762299996
154,51,825.0,642.0,68.5836527335
154,193,943.0,740.0,71.9249263424
154,314,1215.0,961.0,88.7480163458
154,143,1180.0,961.0,77.0316701149
155,201,747.0,514.0,81.6700883909
155,261,768.0,543.0,72.49729137770001
155,204,803.0,582.0,74.58484241859999
155,20,639.0,443.0,69.1429609991
155,256,676.0,453.0,60.39695892859999
155,157,946.0,669.0,62.1486378799
155,151,1019.0,764.0,67.51764459479999
155,38,1027.0,725.0,80.2301821824
155,99,1137.0,813.0,70.08880067359999
156,227,605.0,465.0,69.6251481991
156,178,1187.0,920.0,62.6730520085
156,283,1229.0,981.0,60.528156464700004
156,91,1249.0,929.0,67.9098923457
156,284,1114.0,899.0,63.417705751199996
156,61,1689.0,1295.0,72.3877267642
156,117,1848.0,1467.0,81.5101077422
156,208,1735.0,1381.0,63.37256966020001
156,196,1847.0,1438.0,73.0925962447
157,201,478.0,348.0,81.6700883909
157,113,593.0,464.0,85.507360565
157,99,506.0,376.0,70.08880067359999
157,112,645.0,466.0,79.8724751456
157,155,946.0,766.0,58.641771159399994
157,256,864.0,648.0,60.39695892859999
157,28,1030.0,768.0,76.4428413975
157,242,676.0,514.0,65.5043449035
157,261,1117.0,837.0,72.49729137770001
158,141,364.0,293.0,74.4357256836
158,88,469.0,366.0,67.0772180219
158,243,322.0,245.0,82.86850557140001
158,175,465.0,327.0,73.6499238726
158,206,488.0,355.0,73.06063161659999
158,239,734.0,580.0,72.6806896267
158,36,663.0,570.0,67.475269297
158,304,731.0,587.0,61.4008508903
158,333,767.0,539.0,72.3674245333
159,258,522.0,387.0,72.9244282366
159,304,655.0,529.0,61.4008508903
159,243,509.0,378.0,82.86850557140001
159,255,508.0,372.0,62.698390911400004
159,88,481.0,367.0,67.0772180219
159,29,743.0,543.0,61.2441039757
159,333,817.0,569.0,72.3674245333
159,179,785.0,571.0,73.3533865479
159,175,807.0,569.0,73.6499238726
160,144,475.0,354.0,74.8199191123
160,73,604.0,480.0,80.0827003231
160,333,707.0,522.0,72.3674245333
160,182,588.0,399.0,76.1260145942
160,175,858.0,655.0,73.6499238726
160,316,917.0,712.0,80.4903853552
160,71,818.0,671.0,72.3600032368
160,258,996.0,778.0,72.9244282366
160,280,1025.0,783.0,73.1846690552
161,42,564.0,393.0,63.0527347267
161,203,699.0,555.0,64.7720549741
161,142,988.0,773.0,67.6734947167
161,129,654.0,485.0,53.556469353900006
161,43,1090.0,853.0,68.7891225744
161,185,1355.0,1062.0,57.863476116499996
161,33,1074.0,762.0,85.8128491799
161,64,1387.0,1112.0,76.4300580715
161,296,1672.0,1266.0,81.73152426770001
162,153,442.0,318.0,79.9387593446
162,101,531.0,384.0,82.2326195463
162,119,660.0,467.0,72.781853626
162,286,566.0,431.0,65.5125120438
162,50,634.0,463.0,80.4023501608
162,71,761.0,555.0,72.3600032368
162,241,826.0,611.0,60.021995610699996
162,212,1105.0,781.0,50.5839205185
162,58,1085.0,803.0,71.9299716552
163,184,572.0,423.0,60.8177868858
163,233,784.0,684.0,77.6193219124
163,132,1231.0,1004.0,69.1875356347
163,2,1424.0,1042.0,53.5807796005
163,264,2313.0,1688.0,70.0731934033
163,226,2788.0,2139.0,67.95204228850001
163,225,2418.0,1829.0,72.3210036551
163,302,2634.0,1988.0,76.7783417243
163,319,2212.0,1730.0,65.854832127
164,321,654.0,493.0,49.5888810612
164,37,1081.0,836.0,48.3707316667
164,44,1086.0,790.0,91.3705713807
164,347,3074.0,2265.0,80.5187830018
164,229,879.0,718.0,73.3096244056
164,19,1496.0,1150.0,60.586137147799995
164,341,2367.0,1758.0,65.7374033112
164,33,3047.0,2313.0,85.8128491799
164,192,2185.0,1657.0,80.5927926709
165,4,556.0,421.0,86.04048798950001
165,150,544.0,414.0,76.7812260557
165,287,746.0,606.0,76.2765884656
165,92,1255.0,997.0,77.1766881104
165,27,994.0,760.0,71.1402668045
165,30,784.0,603.0,80.85567106149999
165,260,889.0,679.0,69.987682799
165,65,1090.0,866.0,79.7640361795
165,139,1261.0,967.0,78.33771847850001
166,118,363.0,247.0,77.6481734864
166,309,513.0,398.0,61.6608872979
166,231,643.0,457.0,82.0451668365
166,0,753.0,553.0,63.027657875
166,109,1090.0,823.0,61.7030344539
166,268,1113.0,821.0,67.269211196
166,319,1030.0,765.0,65.854832127
166,120,1082.0,791.0,72.0930478377
166,263,1526.0,1127.0,75.9255085876
167,22,591.0,531.0,60.9683429662
167,325,535.0,475.0,64.669227351
167,346,502.0,404.0,69.3739588173
167,187,574.0,421.0,84.70942246770001
167,254,734.0,523.0,66.6649921522
167,146,972.0,697.0,75.3200530245
167,17,774.0,662.0,67.9958824949
167,288,856.0,632.0,74.8130423798
167,215,1075.0,916.0,86.3283618559
168,259,510.0,366.0,73.7665396324
168,325,415.0,343.0,64.669227351
168,346,451.0,321.0,69.3739588173
168,179,474.0,379.0,73.3533865479
168,17,682.0,570.0,67.9958824949
168,295,515.0,463.0,70.154086959
168,198,698.0,527.0,89.7953549309
168,75,891.0,655.0,73.7024580651
168,7,779.0,531.0,83.1785942079
169,54,808.0,612.0,57.4199192507
169,241,1165.0,853.0,60.021995610699996
169,238,600.0,464.0,75.8402680207
169,93,715.0,517.0,58.747159598
169,211,1138.0,919.0,65.8157864961
169,277,1147.0,871.0,81.78722889689999
169,153,1122.0,856.0,79.9387593446
169,58,1616.0,1203.0,71.9299716552
169,328,1414.0,1108.0,71.58515543840001
170,284,517.0,349.0,63.417705751199996
170,172,677.0,527.0,62.87558258510001
170,208,1072.0,796.0,63.37256966020001
170,328,1102.0,835.0,71.58515543840001
170,143,1191.0,904.0,77.0316701149
170,283,1274.0,943.0,60.528156464700004
170,329,1196.0,890.0,54.7699059658
170,211,1471.0,1128.0,65.8157864961
170,93,1602.0,1207.0,58.747159598
171,23,499.0,398.0,86.9757323843
171,124,492.0,359.0,85.2104830656
171,135,612.0,463.0,83.2225262497
171,90,702.0,490.0,73.878624965
171,337,540.0,392.0,60.25158996800001
171,21,612.0,485.0,88.2752636484
171,301,756.0,583.0,71.1340580299
171,76,1066.0,771.0,93.6568443297
171,209,1124.0,848.0,81.20876843479999
172,329,614.0,435.0,54.7699059658
172,328,699.0,544.0,71.58515543840001
172,143,651.0,501.0,77.0316701149
172,170,678.0,550.0,75.6830011052
172,183,675.0,503.0,63.9798558446
172,211,1041.0,818.0,65.8157864961
172,279,1198.0,860.0,77.58341363310001
172,154,1142.0,809.0,88.2140044831
172,208,1430.0,1080.0,63.37256966020001
173,206,369.0,269.0,73.06063161659999
173,193,467.0,414.0,71.9249263424
173,36,558.0,463.0,67.475269297
173,107,563.0,469.0,60.8355051621
173,141,833.0,653.0,74.4357256836
173,79,598.0,481.0,74.1478617835
173,213,706.0,554.0,49.9237763459
173,158,856.0,651.0,93.2356838171
173,51,893.0,707.0,68.5836527335
174,244,332.0,236.0,73.9788415564
174,276,490.0,388.0,63.2281196023
174,40,479.0,365.0,75.8165504817
174,327,621.0,464.0,61.3202421257
174,67,812.0,650.0,71.3257727816
174,31,750.0,583.0,78.9811414735
174,195,784.0,578.0,55.4870826708
174,213,828.0,615.0,49.9237763459
174,248,940.0,717.0,61.4663473971
175,333,338.0,242.0,72.3674245333
175,243,436.0,352.0,82.86850557140001
175,158,465.0,373.0,93.2356838171
175,144,504.0,406.0,74.8199191123
175,88,611.0,505.0,67.0772180219
175,141,629.0,510.0,74.4357256836
175,239,585.0,490.0,72.6806896267
175,160,858.0,661.0,77.06697458939999
175,258,733.0,579.0,72.9244282366
176,188,647.0,486.0,67.37301938510001
176,339,1077.0,804.0,85.1274876709
176,117,1257.0,951.0,81.5101077422
176,106,1967.0,1460.0,79.0408366332
176,196,2151.0,1592.0,73.0925962447
176,311,2356.0,1754.0,71.93896763720001
176,156,2086.0,1508.0,86.85620474219999
176,227,2218.0,1600.0,69.6251481991
176,91,2759.0,1999.0,67.9098923457
177,3,632.0,458.0,80.3057668322
177,332,624.0,473.0,67.6554981801
177,111,724.0,519.0,70.93111600659999
177,253,925.0,716.0,78.0665201707
177,299,1278.0,996.0,66.710135421
177,252,1235.0,953.0,56.9405175212
177,15,1091.0,780.0,82.66253574779999
177,55,918.0,712.0,71.0529137571
177,82,1184.0,911.0,73.57972019600001
178,227,573.0,443.0,69.6251481991
178,246,890.0,668.0,89.0083571717
178,156,1187.0,884.0,86.85620474219999
178,117,1159.0,907.0,81.5101077422
178,284,1481.0,1176.0,63.417705751199996
178,342,1585.0,1249.0,71.53704598770001
178,282,1341.0,996.0,65.9800547207
178,134,1423.0,1126.0,67.074923526
178,138,1987.0,1519.0,68.8844873755
179,255,329.0,250.0,62.698390911400004
179,198,484.0,362.0,89.7953549309
179,168,474.0,376.0,68.8737698393
179,259,624.0,459.0,73.7665396324
179,295,654.0,552.0,70.154086959
179,75,611.0,453.0,73.7024580651
179,29,672.0,490.0,61.2441039757
179,85,793.0,553.0,74.5192949252
179,121,846.0,613.0,52.7749660718
180,77,488.0,335.0,62.728582805100004
180,102,516.0,440.0,94.93728557040001
180,335,841.0,648.0,70.5791503184
180,137,850.0,601.0,91.9293145192
180,285,1098.0,814.0,56.675571910600006
180,250,1020.0,711.0,59.4316808904
180,6,1167.0,881.0,79.56075235770001
180,86,1062.0,743.0,67.8222755921
180,237,1299.0,984.0,62.1561504265
181,51,461.0,343.0,68.5836527335
181,314,701.0,527.0,88.7480163458
181,154,743.0,540.0,88.2140044831
181,279,684.0,499.0,77.58341363310001
181,79,963.0,704.0,74.1478617835
181,96,843.0,608.0,83.7300167686
181,190,1055.0,797.0,76.2721221332
181,248,932.0,693.0,61.4663473971
181,133,1120.0,847.0,61.452211193000004
182,300,472.0,361.0,73.9066280355
182,160,588.0,472.0,77.06697458939999
182,147,809.0,595.0,67.5403061262
182,73,755.0,630.0,80.0827003231
182,131,693.0,558.0,84.8564642506
182,316,601.0,534.0,80.4903853552
182,234,1335.0,1052.0,71.5451252288
182,144,1091.0,849.0,74.8199191123
182,269,1043.0,781.0,78.4049566324
183,329,512.0,392.0,54.7699059658
183,154,526.0,370.0,88.2140044831
183,328,713.0,567.0,71.58515543840001
183,172,675.0,529.0,62.87558258510001
183,79,745.0,536.0,74.1478617835
183,211,1033.0,822.0,65.8157864961
183,279,1043.0,784.0,77.58341363310001
183,286,1018.0,778.0,65.5125120438
183,143,1058.0,830.0,77.0316701149
184,163,572.0,452.0,60.7025272429
184,132,783.0,687.0,69.1875356347
184,2,909.0,678.0,53.5807796005
184,233,878.0,771.0,77.6193219124
184,264,1775.0,1307.0,70.0731934033
184,226,2274.0,1771.0,67.95204228850001
184,302,2118.0,1624.0,76.7783417243
184,225,1904.0,1461.0,72.3210036551
184,197,2364.0,1867.0,69.5661934046
185,43,366.0,303.0,68.7891225744
185,64,319.0,273.0,76.4300580715
185,203,695.0,526.0,64.7720549741
185,278,684.0,545.0,68.9933087846
185,142,691.0,546.0,67.6734947167
185,336,853.0,683.0,65.8663886407
185,221,831.0,660.0,75.5059659219
185,58,924.0,700.0,71.9299716552
185,161,1356.0,1000.0,99.98156291020001
186,308,308.0,240.0,83.8734698308
186,200,852.0,612.0,73.6288779035
186,67,822.0,622.0,71.3257727816
186,272,748.0,584.0,48.07760091390001
186,320,616.0,445.0,72.9389813864
186,149,812.0,628.0,81.7813531621
186,326,916.0,701.0,67.2092026481
186,207,772.0,589.0,67.8991732946
186,40,1169.0,861.0,75.8165504817
187,288,380.0,279.0,74.8130423798
187,249,516.0,423.0,67.1043408291
187,167,574.0,433.0,75.1291291517
187,115,669.0,503.0,54.8618918342
187,22,586.0,523.0,60.9683429662
187,254,752.0,561.0,66.6649921522
187,70,755.0,559.0,70.48351104449999
187,236,677.0,497.0,69.90468507770001
187,122,903.0,751.0,64.462857676
188,176,647.0,471.0,69.7429770467
188,117,872.0,656.0,81.5101077422
188,339,1723.0,1274.0,85.1274876709
188,196,2798.0,2063.0,73.0925962447
188,340,2645.0,2012.0,64.1130886905
188,156,1850.0,1335.0,86.85620474219999
188,106,2614.0,1931.0,79.0408366332
188,227,1932.0,1396.0,69.6251481991
188,178,2042.0,1492.0,62.6730520085
189,331,435.0,332.0,64.0516170237
189,128,546.0,429.0,63.5558973763
189,224,1244.0,931.0,70.6572126001
189,343,880.0,692.0,78.9897554476
189,68,1315.0,1001.0,64.209227948
189,312,1058.0,826.0,75.1399918203
189,307,1456.0,1120.0,73.9549985055
189,297,1686.0,1274.0,62.9668989318
189,103,1967.0,1503.0,82.6864804786
190,263,375.0,308.0,75.9255085876
190,268,716.0,565.0,67.269211196
190,109,833.0,659.0,61.7030344539
190,145,759.0,598.0,73.0198705199
190,96,764.0,557.0,83.7300167686
190,181,1054.0,806.0,54.627103762299996
190,314,752.0,591.0,88.7480163458
190,133,957.0,714.0,61.452211193000004
190,309,1331.0,1047.0,61.6608872979
191,207,272.0,224.0,67.8991732946
191,78,534.0,411.0,68.670324345
191,104,661.0,465.0,77.4033087035
191,8,628.0,495.0,58.8756459072
191,320,731.0,530.0,72.9389813864
191,48,918.0,727.0,85.5014569162
191,136,1071.0,811.0,63.59076869720001
191,59,1092.0,770.0,86.9113598225
191,200,1075.0,783.0,73.6288779035
192,199,320.0,278.0,72.6879923273
192,274,546.0,408.0,69.9193069262
192,269,732.0,555.0,78.4049566324
192,341,618.0,466.0,65.7374033112
192,56,806.0,627.0,45.552062742
192,313,778.0,633.0,67.72113476770001
192,147,985.0,758.0,67.5403061262
192,347,2227.0,1649.0,80.5187830018
192,293,1022.0,836.0,81.2891103011
193,36,241.0,185.0,67.475269297
193,173,467.0,333.0,57.1141433037
193,79,452.0,315.0,74.1478617835
193,206,394.0,288.0,73.06063161659999
193,141,633.0,460.0,74.4357256836
193,239,725.0,543.0,72.6806896267
193,158,881.0,660.0,93.2356838171
193,51,1043.0,783.0,68.5836527335
193,154,934.0,673.0,88.2140044831
194,100,228.0,160.0,54.5192404776
194,41,421.0,307.0,67.5753996258
194,139,497.0,351.0,78.33771847850001
194,66,462.0,350.0,62.377271960600005
194,257,730.0,531.0,67.0741025388
194,121,790.0,617.0,52.7749660718
194,27,800.0,578.0,71.1402668045
194,62,650.0,494.0,92.94150523489999
194,32,716.0,527.0,65.3059061944
195,5,485.0,385.0,76.9910188843
195,244,512.0,374.0,73.9788415564
195,67,467.0,418.0,71.3257727816
195,133,595.0,482.0,61.452211193000004
195,272,748.0,619.0,48.07760091390001
195,174,784.0,625.0,66.4031129784
195,248,850.0,659.0,61.4663473971
195,96,805.0,623.0,83.7300167686
195,213,1135.0,851.0,49.9237763459
196,311,628.0,495.0,71.93896763720001
196,106,664.0,508.0,79.0408366332
196,95,1057.0,776.0,64.9384285121
196,91,1032.0,728.0,67.9098923457
196,330,1377.0,1031.0,65.42609246
196,176,2152.0,1646.0,69.7429770467
196,339,1533.0,1155.0,85.1274876709
196,156,1852.0,1331.0,86.85620474219999
196,13,2013.0,1552.0,88.44241252379999
197,81,458.0,382.0,69.18588285770001
197,218,765.0,589.0,70.8090481686
197,247,921.0,721.0,84.185027625
197,225,970.0,731.0,72.3210036551
197,226,634.0,416.0,67.95204228850001
197,39,848.0,693.0,70.7502212608
197,145,1107.0,894.0,73.0198705199
197,134,1235.0,917.0,67.074923526
197,132,1804.0,1442.0,69.1875356347
198,75,217.0,156.0,73.7024580651
198,259,247.0,193.0,73.7665396324
198,85,424.0,302.0,74.5192949252
198,179,484.0,428.0,73.3533865479
198,7,460.0,330.0,83.1785942079
198,168,699.0,593.0,68.8737698393
198,255,614.0,527.0,62.698390911400004
198,346,633.0,481.0,69.3739588173
198,121,660.0,482.0,52.7749660718
199,192,320.0,243.0,80.5927926709
199,269,844.0,643.0,78.4049566324
199,313,457.0,355.0,67.72113476770001
199,341,736.0,524.0,65.7374033112
199,293,713.0,587.0,81.2891103011
199,274,726.0,548.0,69.9193069262
199,202,796.0,648.0,76.03960916279999
199,147,1097.0,846.0,67.5403061262
199,33,792.0,593.0,85.8128491799
200,123,598.0,447.0,63.4219650863
200,320,402.0,301.0,72.9389813864
200,40,582.0,444.0,75.8165504817
200,344,602.0,458.0,67.6222090507
200,186,852.0,654.0,87.8359656847
200,67,715.0,566.0,71.3257727816
200,104,761.0,582.0,77.4033087035
200,207,1008.0,788.0,67.8991732946
200,308,1021.0,793.0,83.8734698308
201,157,478.0,354.0,62.1486378799
201,261,674.0,516.0,72.49729137770001
201,155,747.0,619.0,58.641771159399994
201,99,550.0,414.0,70.08880067359999
201,38,650.0,486.0,80.2301821824
201,112,1103.0,805.0,79.8724751456
201,20,1250.0,941.0,69.1429609991
201,256,742.0,567.0,60.39695892859999
201,113,1073.0,826.0,85.507360565
202,296,300.0,240.0,81.73152426770001
202,293,366.0,276.0,81.2891103011
202,313,853.0,610.0,67.72113476770001
202,234,851.0,637.0,71.5451252288
202,336,854.0,662.0,65.8663886407
202,269,662.0,463.0,78.4049566324
202,33,981.0,693.0,85.8128491799
202,199,796.0,560.0,72.6879923273
202,142,704.0,545.0,67.6734947167
203,43,526.0,400.0,68.7891225744
203,185,695.0,536.0,57.863476116499996
203,142,452.0,346.0,67.6734947167
203,161,699.0,503.0,99.98156291020001
203,64,727.0,586.0,76.4300580715
203,129,809.0,572.0,53.556469353900006
203,42,1167.0,825.0,63.0527347267
203,278,1349.0,1060.0,68.9933087846
203,336,1123.0,870.0,65.8663886407
204,20,370.0,273.0,69.1429609991
204,151,395.0,315.0,67.51764459479999
204,155,803.0,668.0,58.641771159399994
204,261,778.0,598.0,72.49729137770001
204,82,958.0,744.0,73.57972019600001
204,253,890.0,683.0,78.0665201707
204,84,859.0,633.0,68.175690578
204,201,1409.0,1056.0,81.6700883909
204,299,931.0,761.0,66.710135421
205,235,653.0,532.0,80.4685940834
205,108,565.0,404.0,79.4089913448
205,9,1022.0,790.0,71.54948504069999
205,76,1411.0,1009.0,93.6568443297
205,83,1164.0,852.0,76.31658127680001
205,217,1149.0,844.0,60.296474374700004
205,303,1650.0,1257.0,66.6600238788
205,90,2004.0,1448.0,73.878624965
205,337,1850.0,1353.0,60.25158996800001
206,173,369.0,287.0,57.1141433037
206,141,536.0,471.0,74.4357256836
206,36,485.0,429.0,67.475269297
206,158,488.0,381.0,93.2356838171
206,193,394.0,380.0,71.9249263424
206,107,760.0,622.0,60.8355051621
206,88,705.0,563.0,67.0772180219
206,324,752.0,608.0,64.1335131941
206,239,835.0,675.0,72.6806896267
207,191,272.0,201.0,79.4434469327
207,320,638.0,442.0,72.9389813864
207,48,685.0,533.0,85.5014569162
207,8,735.0,572.0,58.8756459072
207,104,884.0,639.0,77.4033087035
207,78,642.0,494.0,68.670324345
207,186,771.0,557.0,87.8359656847
207,200,1008.0,718.0,73.6288779035
207,344,1274.0,924.0,67.6222090507
208,93,532.0,413.0,58.747159598
208,283,641.0,500.0,60.528156464700004
208,61,632.0,428.0,72.3877267642
208,170,1072.0,895.0,75.6830011052
208,238,1302.0,1023.0,75.8402680207
208,328,895.0,726.0,71.58515543840001
208,169,1167.0,937.0,75.33710186260001
208,284,1551.0,1211.0,63.417705751199996
208,211,1267.0,1025.0,65.8157864961
209,135,509.0,372.0,83.2225262497
209,301,513.0,400.0,71.1340580299
209,105,497.0,412.0,80.3006708206
209,114,647.0,480.0,73.96164514670002
209,24,938.0,706.0,85.7473585269
209,345,618.0,438.0,60.9452905171
209,23,940.0,708.0,86.9757323843
209,171,1124.0,836.0,58.4221086701
209,34,1168.0,849.0,85.3564679043
210,317,597.0,465.0,62.1369312726
210,12,996.0,827.0,76.93059858810001
210,130,1435.0,1111.0,79.4480830286
210,251,1753.0,1421.0,71.9381969224
210,219,1963.0,1480.0,86.88339652110001
210,149,2562.0,2000.0,81.7813531621
210,48,2619.0,2027.0,85.5014569162
210,0,3015.0,2325.0,63.027657875
210,326,3026.0,2339.0,67.2092026481
211,328,354.0,254.0,71.58515543840001
211,169,1138.0,851.0,75.33710186260001
211,183,1033.0,761.0,63.9798558446
211,172,1041.0,785.0,62.87558258510001
211,162,940.0,701.0,67.7696183045
211,286,1075.0,782.0,65.5125120438
211,329,1424.0,1026.0,54.7699059658
211,153,1308.0,958.0,79.9387593446
211,241,1528.0,1143.0,60.021995610699996
212,119,565.0,450.0,72.781853626
212,316,477.0,382.0,80.4903853552
212,101,809.0,676.0,82.2326195463
212,336,663.0,544.0,65.8663886407
212,234,727.0,538.0,71.5451252288
212,153,720.0,579.0,79.9387593446
212,71,820.0,682.0,72.3600032368
212,58,919.0,721.0,71.9299716552
212,73,836.0,651.0,80.0827003231
213,248,466.0,375.0,61.4663473971
213,327,514.0,415.0,61.3202421257
213,107,540.0,439.0,60.8355051621
213,173,706.0,518.0,57.1141433037
213,244,785.0,592.0,73.9788415564
213,96,789.0,614.0,83.7300167686
213,133,928.0,739.0,61.452211193000004
213,51,796.0,618.0,68.5836527335
213,324,1024.0,791.0,64.1335131941
214,70,374.0,282.0,70.48351104449999
214,72,669.0,521.0,58.2540208372
214,18,667.0,500.0,77.1657407476
214,236,767.0,587.0,69.90468507770001
214,115,599.0,489.0,54.8618918342
214,47,1059.0,790.0,77.6106889508
214,288,815.0,623.0,74.8130423798
214,16,1038.0,852.0,66.8975586539
214,126,1477.0,1098.0,74.4471212377
215,22,481.0,373.0,60.9683429662
215,273,491.0,398.0,93.700298358
215,17,610.0,482.0,67.9958824949
215,344,706.0,576.0,67.6222090507
215,122,641.0,461.0,64.462857676
215,325,908.0,701.0,64.669227351
215,123,763.0,621.0,63.4219650863
215,249,736.0,510.0,67.1043408291
215,167,1075.0,816.0,75.1291291517
216,74,360.0,272.0,75.3109547828
216,312,637.0,505.0,75.1399918203
216,323,652.0,543.0,72.1587172494
216,307,526.0,409.0,73.9549985055
216,222,888.0,705.0,66.37464485859999
216,294,881.0,682.0,70.9168956959
216,128,1112.0,860.0,63.5558973763
216,297,887.0,690.0,62.9668989318
216,68,877.0,680.0,64.209227948
217,83,638.0,513.0,76.31658127680001
217,108,603.0,491.0,79.4089913448
217,265,595.0,436.0,55.601103425699996
217,337,995.0,745.0,60.25158996800001
217,14,1007.0,762.0,76.777572239
217,9,1325.0,1070.0,71.54948504069999
217,76,1037.0,811.0,93.6568443297
217,21,1464.0,1123.0,88.2752636484
217,205,1149.0,940.0,75.9494451633
218,197,765.0,576.0,69.5661934046
218,226,830.0,577.0,67.95204228850001
218,247,563.0,433.0,84.185027625
218,134,692.0,493.0,67.074923526
218,81,764.0,607.0,69.18588285770001
218,39,922.0,706.0,70.7502212608
218,282,1055.0,712.0,65.9800547207
218,225,1725.0,1300.0,72.3210036551
218,143,1635.0,1222.0,77.0316701149
219,298,931.0,776.0,84.1459358039
219,266,751.0,540.0,74.9648619104
219,130,834.0,685.0,79.4480830286
219,48,1113.0,941.0,85.5014569162
219,8,1515.0,1255.0,58.8756459072
219,245,1267.0,968.0,51.38666189510001
219,285,1328.0,965.0,56.675571910600006
219,275,1634.0,1309.0,73.46672758369998
219,335,1209.0,937.0,70.5791503184
220,305,420.0,321.0,76.0527870076
220,127,677.0,539.0,85.4892212167
220,345,794.0,623.0,60.9452905171
220,271,1001.0,730.0,74.14765543899999
220,92,741.0,518.0,77.1766881104
220,21,1013.0,787.0,88.2752636484
220,23,977.0,759.0,86.9757323843
220,14,992.0,743.0,76.777572239
220,291,1204.0,909.0,82.4871563716
221,277,492.0,400.0,81.78722889689999
221,64,577.0,422.0,76.4300580715
221,54,882.0,690.0,57.4199192507
221,278,663.0,493.0,68.9933087846
221,185,829.0,606.0,57.863476116499996
221,238,1101.0,854.0,75.8402680207
221,58,841.0,631.0,71.9299716552
221,125,950.0,738.0,78.4134348602
221,241,1309.0,965.0,60.021995610699996
222,322,503.0,392.0,62.051770852
222,323,537.0,416.0,72.1587172494
222,294,509.0,357.0,70.9168956959
222,28,908.0,691.0,76.4428413975
222,216,889.0,628.0,74.9393993009
222,74,887.0,625.0,75.3109547828
222,240,959.0,780.0,57.088533131999995
222,113,1411.0,1092.0,85.507360565
222,310,871.0,663.0,80.6914290024
223,303,511.0,420.0,66.6600238788
223,49,562.0,487.0,62.1752820128
223,90,1216.0,867.0,73.878624965
223,289,1172.0,850.0,77.23967801100001
223,76,942.0,662.0,93.6568443297
223,124,1281.0,932.0,85.2104830656
223,15,1627.0,1200.0,82.66253574779999
223,11,1556.0,1160.0,61.66656297390001
223,171,1612.0,1183.0,58.4221086701
224,68,533.0,392.0,64.209227948
224,343,656.0,516.0,78.9897554476
224,297,895.0,678.0,62.9668989318
224,189,1244.0,912.0,98.6161597459
224,103,1176.0,907.0,82.6864804786
224,128,913.0,690.0,63.5558973763
224,307,884.0,661.0,73.9549985055
224,331,1531.0,1122.0,64.0516170237
224,94,1142.0,889.0,84.4929743875
225,197,970.0,767.0,69.5661934046
225,81,1376.0,1092.0,69.18588285770001
225,231,829.0,657.0,82.0451668365
225,145,1808.0,1444.0,73.0198705199
225,39,1765.0,1403.0,70.7502212608
225,109,1366.0,1100.0,61.7030344539
225,132,1234.0,985.0,69.1875356347
225,247,1859.0,1460.0,84.185027625
225,319,1628.0,1244.0,65.854832127
226,218,830.0,677.0,70.8090481686
226,134,744.0,594.0,67.074923526
226,197,634.0,503.0,69.5661934046
226,282,818.0,596.0,65.9800547207
226,264,840.0,634.0,70.0731934033
226,247,1215.0,974.0,84.185027625
226,81,1092.0,884.0,69.18588285770001
226,246,1269.0,935.0,89.0083571717
226,132,1713.0,1425.0,69.1875356347
227,178,573.0,464.0,62.6730520085
227,156,606.0,449.0,86.85620474219999
227,284,910.0,761.0,63.417705751199996
227,117,1232.0,997.0,81.5101077422
227,246,1443.0,1124.0,89.0083571717
227,283,1645.0,1318.0,60.528156464700004
227,170,1428.0,1188.0,75.6830011052
227,91,1849.0,1369.0,67.9098923457
227,134,1990.0,1540.0,67.074923526
228,232,376.0,278.0,82.9287572766
228,63,410.0,311.0,77.0884917602
228,146,568.0,424.0,75.3200530245
228,97,520.0,394.0,56.8320623285
228,262,742.0,542.0,76.4636465651
228,7,709.0,554.0,83.1785942079
228,53,928.0,677.0,62.7583762459
228,254,1071.0,796.0,66.6649921522
228,334,1093.0,813.0,65.7226614057
229,37,902.0,642.0,48.3707316667
229,164,879.0,577.0,65.5982412424
229,321,1058.0,718.0,49.5888810612
229,44,1957.0,1357.0,91.3705713807
229,83,1692.0,1230.0,76.31658127680001
229,347,3944.0,2832.0,80.5187830018
229,265,2536.0,1851.0,55.601103425699996
229,9,1901.0,1418.0,71.54948504069999
229,217,2299.0,1709.0,60.296474374700004
230,252,403.0,297.0,56.9405175212
230,299,531.0,413.0,66.710135421
230,332,1022.0,736.0,67.6554981801
230,151,834.0,608.0,67.51764459479999
230,253,959.0,708.0,78.0665201707
230,111,1402.0,1011.0,70.93111600659999
230,177,1588.0,1169.0,82.8829616046
230,204,1230.0,875.0,74.58484241859999
230,256,1582.0,1140.0,60.39695892859999
231,118,458.0,354.0,77.6481734864
231,166,643.0,527.0,77.7476749914
231,319,888.0,672.0,65.854832127
231,109,1093.0,855.0,61.7030344539
231,225,829.0,618.0,72.3210036551
231,309,1129.0,898.0,61.6608872979
231,145,1535.0,1199.0,73.0198705199
231,268,1295.0,990.0,67.269211196
231,0,1391.0,1067.0,63.027657875
232,97,337.0,258.0,56.8320623285
232,228,376.0,278.0,66.635230758
232,63,662.0,490.0,77.0884917602
232,53,617.0,442.0,62.7583762459
232,262,505.0,367.0,76.4636465651
232,62,641.0,487.0,92.94150523489999
232,32,642.0,471.0,65.3059061944
232,146,882.0,654.0,75.3200530245
232,7,804.0,617.0,83.1785942079
233,132,1103.0,842.0,69.1875356347
